name,degree,address,tel
스베아커피,3.0,서울 강동구 천중로40길 34 1층,
두빛나래,4.6,서울 강동구 천호대로168가길 37 더존스테이 1층 101호,02-439-2000
카페시나몬 가든 고덕역점,5.0,서울 강동구 고덕로 266 고덕역대명벨리온 1층 108호,02-441-2330
선가다방,0.0,서울 강동구 천중로40길 55,
포트캔커피 천호점,5.0,서울 강동구 구천면로 240 1층,
토이토핑슬라임 천호역점,5.0,서울 강동구 천호옛14길 10 2층,02-474-7779
코블유,4.4,서울 강동구 올림픽로89길 11 1층,010-4607-8625
커피홀 강동역점,3.7,서울 강동구 천호대로170길 16 1층,02-6396-2625
Cafe 단비로운,5.0,서울 강동구 풍성로65길 79 1층,010-8373-6220
카페브리틀,5.0,서울 강동구 성안로 39 1층 102호,010-2756-3928
유온커피,4.6,서울 강동구 동남로49길 39,
백억커피 천호점,0.0,서울 강동구 구천면로 247-1,
호공간,5.0,서울 강동구 고덕로25길 12 1층,010-6626-5565
커피나인 암사힐스테이트리버뷰점,5.0,서울 강동구 상암로4길 43 1층,02-442-9992
포터즈커피 명일본점,4.0,서울 강동구 구천면로 383,
공차 NC천호점,1.0,서울 강동구 구천면로 189,
멋있는커피,5.0,서울 강동구 양재대로102길 26 라온스토리 1층 101호,
비하인드,3.7,서울 강동구 풍성로37가길 51 1층,010-4245-9668
스위트1225 상일동점,4.1,서울 강동구 상일로12길 99 1층 104호,
파니스,5.0,서울 강동구 고덕로 201,02-440-5886
메가MGC커피 천호시장점,5.0,서울 강동구 구천면로 252 1층,02-477-0519
레인바우 강동점,1.0,서울 강동구 고덕로10길 26 3층,02-3013-1233
매머드익스프레스 고덕자이점,5.0,서울 강동구 상일로 55 상가동 1층 103-1호,
이스트사이트,5.0,서울 강동구 천중로15나길 15 1층 103호,010-3906-4821
파티스리 꼬똥,4.4,서울 강동구 성안로 49 올림픽파크빌 1층,02-6465-0503
디저트카페윰,4.7,서울 강동구 명일로 165 1층,02-478-1202
너츠커피바,4.7,서울 강동구 진황도로 155 한승리치빌 1층 102호,070-8648-2080
로컬사운드커피,4.8,서울 강동구 성내로12길 9-14 1층,0507-1462-7948
수화커피숖,0.0,서울 강동구 천호대로170길 75,02-470-3416
스윗퐁당,5.0,서울 강동구 고덕로83길 158 1층 101호,010-9179-3252
구월생,0.0,서울 강동구 구천면로41길 50 1층,
오가다 강동점,3.0,서울 강동구 양재대로 1517 남해빌딩 1층 101호,070-8691-2459
헬로앙쥬,1.0,서울 강동구 양재대로124길 85 1층,010-2572-2505
컴포즈커피 명일역점,1.9,서울 강동구 양재대로 1641 1층 7호,02-442-1216
나팔,3.5,서울 강동구 양재대로145길 8 에스디빌딩 1층,010-2379-6194
만돌다방,0.0,서울 강동구 천호대로199길 23 1층,02-472-3894
요거트빌리지,4.6,서울 강동구 구천면로 436 1층 101호,070-7670-7279
커피에반하다 강일역점 스마트 무인카페,3.0,서울 강동구 고덕로 433,070-4493-7699
보커피,5.0,서울 강동구 구천면로 361 암사THENEST 1동 지하1층 B101호,010-8426-9096
피터베이커리,5.0,서울 강동구 천호옛길 44 1층,010-6266-6538
믿음소망사랑,4.8,서울 강동구 고덕로97길 20 강일리버파크10단지 상가 106호,070-4459-5459
로스터리 카페 그뢴,4.9,서울 강동구 풍성로37길 41 1층 101호,0507-1348-6068
베니커피숍,5.0,서울 강동구 양재대로91길 72 1층,010-5522-3939
찰스상점 명일역점,5.0,서울 강동구 양재대로 1622 1층,02-429-5777
왕가탕후루 천호로데오점,2.3,서울 강동구 천호대로157길 34,0507-2080-9465
영커피 강동구청점,4.7,서울 강동구 성내로6길 20 청일베르네 1층 109호,02-2135-1028
더벤티 명일역점,1.0,서울 강동구 양재대로 1640 1층,02-428-0316
엑스엑스스몰,4.0,서울 강동구 양재대로85길 83 1층,
타래퀸 명일점,5.0,서울 강동구 양재대로143길 10 1층,
카페아스노바,3.8,서울 강동구 양재대로 1500 1층,02-470-6859
테이크아웃베를린,5.0,서울 강동구 상암로 103 유도빌딩 1층 102호,010-5857-9555
원앤온리,0.0,서울 강동구 천호대로200길 54 지하1층,
퍼스트커피랩 강동암사점,0.0,서울 강동구 고덕로20가길 27 1층,
하이오커피 암사역점,4.8,서울 강동구 올림픽로 797 1층 104호,02-442-7890
피크커피,5.0,서울 강동구 성내로 42 건양빌딩 1층 105호,02-470-3627
리미누푸딩,5.0,서울 강동구 고덕로28길 10-10 1층,
리베르커피,5.0,서울 강동구 상암로 104 중앙클래식하우스 A동 1층 102호,0507-1378-6082
메가MGC커피 강동U1센터점,4.0,서울 강동구 고덕비즈밸리로 26 1층 A-128호,02-6072-0789
무인카페 Cafe24ing 길동점,3.3,서울 강동구 양재대로113길 30,010-339-2276
달꽃다방 천호점,3.0,서울 강동구 천호대로 1077 래미안강동팰리스 상가동 102동 104호,02-489-0988
커피나인 고덕비즈밸리,5.0,서울 강동구 고덕비즈밸리로 26 강동U1센터 A동 1층 122호,0507-1440-2101
카페밀,3.0,서울 강동구 성내로13길 12 1층,02-482-7750
위크앤위크,4.8,서울 강동구 구천면로 192 천호역한강푸르지오 1층 115호,010-7311-2520
꾸덕트,,서울 강동구 천중로32길 32 1층 101호,02-477-9577
에이프리카페,4.7,서울 강동구 천호대로158길 19 1층,010-6622-8625
카페조이,5.0,서울 강동구 올림픽로60길 14 1층 101호,010-9287-4029
커피다락방,4.8,서울 강동구 천호대로 1475,
디얼베이크,5.0,서울 강동구 상일로 163 2층,
탭플레이커피 교보문고 천호점,3.0,서울 강동구 올림픽로 664 지하1층,070-8899-7677
페이퍼버드 커피하우스,4.6,서울 강동구 명일로 211 1층 103호,0507-1332-2765
슛더브리즈,5.0,서울 강동구 천중로 27-19 1층 101호,010-6624-1945
더화이트라운지,5.0,서울 강동구 상일로6길 67 세스코맴버스시티 9층,02-2140-2119
컴포즈커피 둔촌동약수터점,5.0,서울 강동구 진황도로 153 1층 101호,02-6949-5456
커피향기,0.0,서울 강동구 올림픽로62길 40,02-475-9888
카페보너,5.0,서울 강동구 풍성로 311-8 1층,010-7687-3498
비터커피,4.5,서울 강동구 명일로 229 영봉빌딩 1층 101호,070-8691-1155
매머드익스프레스 강동구청점,0.0,서울 강동구 성내로3가길 27 성내퍼스트초이스 1층 101호,
감성커피 길동사거리점,4.5,서울 강동구 양재대로 1450 1층,02-487-5523
과자굽는땅콩누나,5.0,서울 강동구 구천면로35길 16,
올리다 둔촌역점,4.2,서울 강동구 풍성로 216 1층 107호,02-482-5687
요거트월드,1.0,서울 강동구 천중로 56-7 1층,
다락베이크샵,5.0,서울 강동구 양재대로124길 65 1층,010-8579-0859
디저트39 상일동역점,3.7,서울 강동구 고덕로 399 메가스퀘어동 1층 126호,02-481-0077
카페B,4.4,서울 강동구 동남로73길 26 명일시티코아 2층,02-3427-0205
스마일23,3.0,서울 강동구 양재대로87길 19 1층,02-470-1123
버터온,4.3,서울 강동구 천중로 39 1층 104호,0507-1309-9352
감나무집까페,5.0,서울 강동구 구천면로14길 22 1층,010-9449-1364
카페둘셋,4.5,서울 강동구 풍성로63길 85 1층 101호,
데니스커피 암사점,5.0,서울 강동구 상암로4길 57 도원하늘채8차 1층 101호,
카페윤슬,4.7,서울 강동구 천호대로 991 1층,010-9490-4494
더벤티 고덕비즈밸리점,0.0,서울 강동구 고덕비즈밸리로 26 A-129호,02-6072-0544
봉명동내커피 강동천호점,3.4,서울 강동구 천중로 171 보현빌딩 1층 105호,02-474-1100
라모카,5.0,"서울 강동구 상암로5길 18 암사오피스텔 1,2층",
늘봄카페,0.0,서울 강동구 성내로10길 9-14 1층 101호,
어니언 미아,4.5,서울 강북구 솔매로50길 55 서울강북우체국 1층,070-7816-2714
무너미,,서울 강북구 노해로8가길 40 1층,02-903-5058
한옥카페 선운각,3.3,서울 강북구 삼양로173길 223,
미즐카페엠,3.3,서울 강북구 4.19로 107 1층,02-999-5055
카페산아래,3.5,서울 강북구 삼양로181길 56,
옥류헌릴렉스,3.4,서울 강북구 삼양로181길 142,02-993-1829
카페멘디,,서울 강북구 4.19로8길 7-2 1층,02-990-7832
백란,4.6,서울 강북구 삼양로181길 201-20,02-993-7745
노르웨이안우드,,"서울 강북구 도봉로87길 32-6 1,2층",02-999-3738
큐브이스케이프 수유점,4.3,서울 강북구 도봉로87길 11 2층,02-903-0706
스타벅스 강북구청사거리점,4.2,서울 강북구 도봉로 365,1522-3232
스타벅스 미아사거리역점,3.6,서울 강북구 도봉로 32,1522-3232
스타벅스 수유역점,3.9,서울 강북구 도봉로 342,1522-3232
다정도병인양,4.1,서울 강북구 4.19로 41-1 2층,02-990-4190
전광수커피하우스 북한산점,4.2,서울 강북구 4.19로 97 1층,02-991-0233
제이제곱,3.9,서울 강북구 도봉로10나길 17 1층,010-4883-4249
카페비르케,3.9,"서울 강북구 4.19로 43 1,2층",02-997-5841
스타벅스 미아뉴타운점,4.0,서울 강북구 삼양로 161 행전빌딩,1522-3232
카페 멘덜리,5.0,서울 강북구 수유로 18 1층,02-980-3721
스타벅스 미아역점,3.9,서울 강북구 도봉로 196 1층,1522-3232
커피타는고양이,2.2,서울 강북구 도봉로 34-8 10층,02-980-9080
투썸플레이스 수유사거리점,4.2,서울 강북구 도봉로 295 스타타워,02-900-2388
스타벅스 파라스파라서울점,4.5,서울 강북구 삼양로 689,1522-3232
할리스 수유사거리점,,서울 강북구 도봉로82길 11 2~4층,070-5226-1999
투썸플레이스 미아테라스파크점,3.1,서울 강북구 삼양로27길 43 테라스파크 2층 208~210호,02-985-2355
몽브루,2.4,서울 강북구 4.19로 105,02-904-1003
엔제리너스 수유역점,2.8,서울 강북구 도봉로 333,02-994-8556
아띠랑스,3.6,서울 강북구 4.19로 42-1 1층,
브라운헤이븐,4.6,서울 강북구 도봉로10라길 20 브라운헤이븐,02-6013-1978
투썸플레이스 강북구청점,3.2,서울 강북구 한천로 1035 1층,02-6953-9227
에이머그,4.3,서울 강북구 노해로 21 1층,02-6953-2629
투썸플레이스 북서울꿈의숲점,2.1,서울 강북구 월계로 183 1층,02-542-7711
구들리,3.9,서울 강북구 4.19로12길 65-7 1층,
제이스파크,2.9,서울 강북구 4.19로 93,02-990-3355
투썸플레이스 북한산우이역점,,서울 강북구 삼양로 685 B동,02-993-9173
엔제리너스 미아삼거리역점,3.4,서울 강북구 도봉로10나길 4,02-987-0047
벤투라커피로스터스,4.3,서울 강북구 도봉로10다길 7-1,070-8225-8075
라라브레드 수유점,4.8,서울 강북구 노해로14길 8 1층,
오동커피,5.0,서울 강북구 오현로21길 132 1층,0507-1352-9372
카페다담,4.4,서울 강북구 덕릉로 64 2층,010-9476-2098
커피빈 강북구청앞점,4.4,"서울 강북구 한천로139길 25 1,2층",02-994-8878
탐앤탐스 덕성여대점,2.3,서울 강북구 삼양로 547 1~3층,02-900-2785
두눈,3.8,"서울 강북구 솔매로 131 1, 2층",
이디야커피 북한산점,2.3,서울 강북구 4.19로 85 1층,02-998-5383
꿈냥꿈냥,,서울 강북구 한천로139길 42 영남빌딩 2층 202호,010-4204-5085
수유342,4.7,서울 강북구 삼양로113길 17 1층,02-908-3422
디저트카페낙타,4.8,서울 강북구 4.19로 53 1층,010-2442-6677
설빙 서울강북수유역점,3.6,"서울 강북구 오패산로 417 2,3층",02-999-2003
카페문나잇,,서울 강북구 솔매로50길 7 1층,070-4046-0915
카페홀리,4.3,서울 강북구 솔매로50길 69 정우빌딩 1층,02-982-7778
드롭바이드롭,4.6,서울 강북구 도봉로68길 33,
탐앤탐스 수유역점,2.8,"서울 강북구 오패산로 416 2,3층",02-999-4565
메가MGC커피 우이동점,,"서울 강북구 삼양로149길 10 다우에코빌 1, 2층",02-990-2476
선데이베이글,3.7,서울 강북구 한천로143길 12 1층,02-905-5666
메가MGC커피 미아역점,3.0,서울 강북구 도봉로 201-2 1층,02-988-9729
칩멍크,4.7,서울 강북구 삼양로98길 7 1층,010-7977-9289
메가MGC커피 수유역점,3.8,서울 강북구 오패산로 413 1층,02-992-2089
카페두두,3.3,서울 강북구 도봉로98길 56,02-900-2480
투썸플레이스 4.19사거리점,4.5,서울 강북구 삼양로 513 1층,02-991-7053
수유리조트,,"서울 강북구 노해로8가길 45 1, 2층",02-990-9882
메가MGC커피 수유사거리점,3.0,서울 강북구 도봉로 289 1층,02-989-7748
공차 미아사거리점,2.7,서울 강북구 도봉로 52,02-6312-6213
빽다방 강북구청점,2.4,서울 강북구 도봉로87길 48 1층,02-991-9599
이디야커피 우이역도선사점,4.5,서울 강북구 삼양로173길 21 1층,02-903-1800
메가MGC커피 수유점,2.1,서울 강북구 도봉로 379 1층,02-996-7103
디저트39 수유역점,4.0,서울 강북구 한천로140길 14,02-991-8551
카페베네 미아사거리역점,2.6,서울 강북구 도봉로 67 1층,02-987-3900
유월보름,0.0,서울 강북구 도봉로29길 16 1층,010-9024-2672
우이163,4.6,서울 강북구 삼양로163나길 12 1층,02-420-3958
모비딕 수유점,4.5,서울 강북구 도봉로 350 삼주빌딩 4층,02-981-4320
메가MGC커피 강북번동점,4.4,서울 강북구 한천로109가길 4 광덕빌딩 1층,02-980-9889
빽다방 가오리역점,4.1,서울 강북구 삼양로 433 1층,02-991-0037
메가MGC커피 미아솔샘점,3.3,서울 강북구 솔샘로 315 대오빌딩 1층,02-988-8748
자원순환 환장 제로웨이스트 샵 &카페,4.7,서울 강북구 인수봉로23길 37,010-9416-7015
빈세앙,4.6,서울 강북구 오패산로 405 1층,070-8805-0615
메가MGC커피 미아수유시장점,2.3,서울 강북구 솔매로45길 95 1층,02-946-1238
어셈블,4.7,서울 강북구 한천로 1007 1층,010-5299-2813
헤미카페,2.4,"서울 강북구 4.19로 70 1,2층",
할리스 미아역점,,"서울 강북구 도봉로 203 1,2층",070-7799-7374
이디야커피 수유역점,,서울 강북구 도봉로 355,02-995-4576
베이스캠프,4.7,서울 강북구 삼양로173길 98,02-999-9943
공차 수유역점,4.2,서울 강북구 도봉로87길 7 1층,02-6080-7527
엔제리너스 북한산D/I점,2.3,서울 강북구 4.19로 64,02-995-0965
블랙다운커피,4.7,서울 강북구 삼양로 528-1 1층,02-6338-0606
마을찻집 마주이야기,4.9,서울 강북구 인수봉로55길 10 2층,070-8615-6011
팬시베이글 미아점,5.0,서울 강북구 오현로 35 1층 101호,010-9829-3463
댕스데이,5.0,서울 강북구 노해로8길 29 현대크리스탈 3층 301호,0507-1333-9812
칠복상회,4.8,서울 강북구 한천로139가길 15 1층,02-999-4889
할아버지카페,5.0,서울 강북구 삼양로173길 40 1층,02-999-0369
메가MGC커피 미아롯데점,2.5,서울 강북구 도봉로10길 38 1층,02-980-6679
베어링,5.0,서울 강북구 오현로 175 1층,02-6105-0133
이디야커피 삼각산점,3.8,"서울 강북구 솔샘로40길 3 1,2층",02-988-3337
킵,5.0,서울 강북구 삼각산로 76 1층,010-5813-0094
포레스트커피앤펍,4.8,서울 강북구 삼양로181길 196,
미아커피,3.7,서울 강북구 솔매로 91,
파라스파라 델리,4.3,서울 강북구 삼양로 689 파라스파라 서울 라운드동 지하 1층,02-3408-5060
메가MGC커피 미아영훈초점,4.1,서울 강북구 숭인로 39 송천센트레빌 111호,02-988-2340
이디야커피 미아중앙점,2.2,서울 강북구 도봉로 128 1층,02-986-8959
이디야커피 수유사거리점,2.5,서울 강북구 덕릉로 82 제네스타워 1층,02-984-9640
카페브러리,4.8,서울 강북구 오패산로77길 8,
빽다방 수유시장점,3.8,서울 강북구 도봉로67길 8 1층 101호,02-989-3122
메가MGC커피 수유중앙점,4.0,서울 강북구 삼양로 308 진주빌딩 1층,02-983-9080
메가MGC커피 강북시장점,4.1,서울 강북구 한천로 1059-1 1층,02-908-2325
카페인,3.5,서울 강북구 4.19로 88-1,
카페블라썸,3.2,서울 강북구 도봉로101길 53,
투썸플레이스 CGV수유점,1.7,서울 강북구 도봉로 399,1544-1122
리트커피 에스프레소,4.4,서울 강북구 도봉로13가길 9-2 1층,010-8121-6225
숨,5.0,"서울 강북구 인수봉로78길 18 포레스트 1,2층",010-2829-3425
카페백야,4.7,서울 강북구 노해로21길 7 2층,
이디야커피 미아역점,3.0,서울 강북구 도봉로 207 1층,02-986-9900
하삼동커피 서울 미아사거리역점,4.3,서울 강북구 도봉로 40 1층 103호,02-980-4630
메가MGC커피 미아중앙점,5.0,서울 강북구 도봉로 174 1층 104호,02-980-9888
메가MGC커피 419사거리점,3.9,서울 강북구 삼양로 510 1층,02-900-1288
빽다방 419사거리점,3.0,서울 강북구 삼양로 507 1층,070-8287-1419
메가MGC커피 미아삼각산점,2.6,"서울 강북구 삼양로19길 74 삼각산아이원아파트 1층 102,103호",02-989-0688
로우바이브,4.6,서울 강북구 오패산로77길 32 파크애비뉴 1층 101호,0507-1367-9654
바나프레소 미아사거리역점,4.1,서울 강북구 도봉로 45 1층,070-8998-8958
헬로우수유,4.5,서울 강북구 도봉로85길 14 1층,02-999-7850
컴포즈커피 미아사거리역점,4.0,서울 강북구 도봉로 52 와이스퀘어 1층,02-6312-6199
컴포즈커피 삼양사거리점,5.0,서울 강북구 솔샘로 254 삼양아케이트 1층 14호,
카페 라온,4.9,서울 강북구 삼양로54길 147 1층,02-987-0831
숲속카페브런치,4.2,서울 강북구 오현로 199-17 102호,
로쿠바 커피 로스터즈,5.0,서울 강북구 한천로139길 11 1층,010-8526-7847
컴포즈커피 미아점,3.1,서울 강북구 도봉로 175 우이빌딩 1층,02-981-6903
로아카페,5.0,서울 강북구 노해로23길 67,
메가MGC커피 가오리역점,2.5,서울 강북구 삼양로 423 1층,02-905-0000
와이낫,5.0,서울 강북구 수유로 59-1 1층,010-6789-5911
히치케이커,5.0,서울 강북구 한천로139가길 14 초이스빌딩 1층,0507-1438-8556
포트캔커피 삼양사거리점,5.0,서울 강북구 삼양로27길 35-21 1층,02-980-5450
컴포즈커피 강북종합시장점,4.1,서울 강북구 한천로 1055 1층,
컴포즈커피 수유3동점,1.0,서울 강북구 도봉로 386 1층,02-908-9554
니즈커피,4.4,서울 강북구 도봉로20가길 79,070-8878-9977
이디야커피 미아꿈의숲해링턴점,3.6,서울 강북구 오현로 45 꿈의숲 해링턴 플레이스 108동 상가 1층 2-7호,02-988-7488
제니스키친앤드커피,4.5,서울 강북구 4.19로25길 13 1층,070-4288-0808
훌리데이,5.0,서울 강북구 수유로 56 1층,0507-1371-3122
메가MGC커피 강북북부시장점,5.0,서울 강북구 한천로 981 1층,02-906-9616
디저트39 4.19점,2.0,서울 강북구 인수봉로85길 24,02-990-0419
어웨이크,5.0,서울 강북구 노해로11길 15 1층,
풀내음,5.0,서울 강북구 4.19로21길 4 2층,02-907-2556
컴포즈커피 수유시장점,0.0,서울 강북구 도봉로67길 18 1층 A17호,02-987-1679
세인트니콜라스,3.6,서울 강북구 노해로32길 32 1층,010-7535-6077
데어유고,4.7,서울 강북구 오현로6길 77 1층,0507-1328-0308
제너럴커피오리진,4.9,서울 강북구 도봉로81길 50 1층,070-4618-3360
메가MGC커피 화계역점,3.3,서울 강북구 덕릉로 30 1층,02-983-8777
빽다방 빨래골입구점,5.0,"서울 강북구 삼양로 293 1층 106,107호",070-4793-0240
뒤쥬르,0.0,서울 강북구 방학로 384,070-4400-0121
메가MGC커피 삼양사거리점,3.7,서울 강북구 솔샘로 251 1층,02-988-5688
요거트아이스크림의정석 미아점,0.0,서울 강북구 솔매로44길 11 1층,02-6449-9995
코스모,4.9,서울 강북구 오현로6길 19,
예히당,5.0,서울 강북구 오패산로37길 22 1층,010-4927-9788
소소카페,5.0,서울 강북구 한천로143길 25 1층,010-2555-2898
제이도그,4.2,서울 강북구 인수봉로 221-1,
냥냥펀치고양이카페,1.0,서울 강북구 한천로140길 31 2층,010-9864-3700
카페벨루어,4.1,서울 강북구 도봉로23나길 2 1층,010-5373-2980
파이데이,0.0,서울 강북구 노해로21길 86 아임빌 1층,010-9980-2712
레드포션,3.9,"서울 강북구 노해로8가길 10 1,2층",
카페루앤비 번동점,3.2,서울 강북구 도봉로102길 70 1층,02-902-9970
더하비스트,5.0,서울 강북구 삼양로173길 43 1층,02-900-0601
스톤,4.0,서울 강북구 삼양로88가길 4 1층,
메가 후르츠 수유점,5.0,서울 강북구 도봉로 403 태일빌딩 1층,02-904-1999
더벤티 미아사거리역점,4.6,서울 강북구 도봉로 63 행복빌딩 1층,02-2038-4110
봉봉,0.0,서울 강북구 삼양로117길 49 1층,
워더커피,4.4,"서울 강북구 도봉로53길 16 KH하우스 1, 2층",010-5121-0924
백억커피 수유점,5.0,서울 강북구 도봉로 368 1층,
뜨라네제과,5.0,서울 강북구 오현로31길 7 1층 101호,010-4345-6011
빽다방 삼양동사거리점,4.7,서울 강북구 삼양로 169 1층,02-980-3382
뉴올리언스,0.0,서울 강북구 도봉로87길 26-10,02-953-1285
컴폴커피,4.8,서울 강북구 덕릉로 130 1층,070-7200-1028
폴레트,3.7,서울 강북구 한천로139길 25 4층 401호,
수유가배당,4.8,서울 강북구 한천로132길 11 1층,02-999-2320
이디야커피 한신대역점,2.6,서울 강북구 덕릉로 31 1층,02-993-7193
수다방,5.0,서울 강북구 한천로132길 87 파라다이스 1층,010-8344-8620
슬로핸드,4.2,서울 강북구 삼양로141길 15-8 1층,010-6208-0484
매머드익스프레스 수유시장점,3.7,서울 강북구 도봉로67길 18 1층,
비미남경 미아점,4.8,서울 강북구 솔샘로67길 113 1층,
솔트앤스낵 커피,3.0,서울 강북구 삼양로 242 1층,
홍,5.0,서울 강북구 덕릉로40길 79,
언유주얼,4.2,"서울 강북구 한천로132길 66 1층 101,102호",
옐토,5.0,서울 강북구 오패산로30길 73 1층,0507-1360-5658
도로시카페,0.0,서울 강북구 삼양로54길 10 1층,02-981-5731
봉명동내커피 서울강북구점,0.0,서울 강북구 인수봉로 149 1층 101호,
그라운드 플로어,4.6,서울 강북구 솔매로45길 50 지층,02-6339-2616
빽다방 번동초교점,4.5,서울 강북구 오현로 197-2 1층,070-5030-2273
포트캔커피 강북수유점,3.3,서울 강북구 도봉로77길 31 평강하우스 1층 101호,
커피가게,4.6,서울 강북구 삼양로 201,
메가MGC커피 삼양시장점,,서울 강북구 삼양로54길 3 1층,02-988-9583
플러스82 수유점,5.0,서울 강북구 삼양로80길 50 1층 3호,02-984-7771
온혜미로,4.0,서울 강북구 솔매로52길 17 1층,
커피910,5.0,서울 강북구 삼양로57길 23 1층,
카페루아,5.0,서울 강북구 도봉로95길 55 1층,
프리마클라쎄카페,0.0,서울 강북구 노해로 68 황제빌딩 1층,02-3676-0255
카페인중독 수유점,3.0,서울 강북구 한천로 1081 1층 103호,02-998-7060
컴포즈커피 수유역점,5.0,서울 강북구 오패산로 417 1층,02-998-4160
더달다카페,4.9,서울 강북구 4.19로21길 18 1층,010-3489-0190
이삐커피 수유역점,0.0,서울 강북구 도봉로 322,02-994-4999
룸피니,,서울 강북구 솔매로45길 99 1층,070-8691-2571
카페보스 수유점,0.0,서울 강북구 삼양로77가길 18 1층,02-6013-5636
매머드커피 솔샘점,4.5,서울 강북구 솔샘로 213 1층,
카페테라스,1.0,서울 강북구 월계로 173,
카페 무궁화,4.3,서울 강북구 수유로 74 1층,
달리는커피 서울삼각산점,4.3,서울 강북구 솔샘로 216 진영빌딩 1층 104호,02-988-0708
미녀 무당들의 수다방,0.0,서울 강북구 삼양로 517 1층,010-3688-8319
카페레드빈,5.0,서울 강북구 한천로 1127,02-997-9100
카페라움,4.8,서울 강북구 덕릉로 1,
멜라흐,5.0,서울 강북구 오현로 21 1층,010-4897-7897
또리커피 수유점,0.0,서울 강북구 덕릉로 49 1층,
카페소소,4.8,서울 강북구 솔샘로64길 21 1층,010-5207-3576
엘파소커피,5.0,서울 강북구 오패산로30길 21 1층,02-989-2017
빙달 강북도봉점,5.0,서울 강북구 노해로33길 52 1층,02-2039-9622
솔다방,0.0,서울 강북구 도봉로8길 70,
도너리비해피,0.0,서울 강북구 도봉로10나길 21 지하1층,0507-1364-2987
복다방,0.0,서울 강북구 삼양로 244,02-989-8458
안다미로,5.0,서울 강북구 도봉로101길 57 1층,
탑브릭스 강북점,3.0,서울 강북구 삼양로87길 46,070-7543-5691
빽다방 수유사거리점,0.0,서울 강북구 수유로 84 1층,070-7905-0240
카페프리헷 수유점,5.0,서울 강북구 삼각산로 143-1 수유벽산아파트 B상가 1층 102호,010-2663-0157
커피가능성,0.0,서울 강북구 4.19로13길 8 4층,02-900-1289
아마스빈 덕성여대점,4.5,서울 강북구 삼양로 541,02-990-3019
허브뜨락,0.0,서울 강북구 삼양로181길 226,02-991-7897
메이30,3.0,서울 강북구 도봉로10나길 17 1층,010-4178-8135
레이랑,0.0,서울 강북구 도봉로19길 10-2 1층,010-3308-3150
카페앤제이,5.0,서울 강북구 한천로109길 3 1층,0507-1415-0933
팬시베이글,0.0,서울 강북구 한천로139길 17 1층,
샵617,5.0,서울 강북구 덕릉로 13-1 1층,
하루당,,서울 강북구 솔매로 122 1층,010-8430-2830
낙과유수 본점,5.0,서울 강북구 도봉로101길 59 1층,02-990-8808
카페051 서울미아역점,3.8,서울 강북구 도봉로53길 7 우원빌딩 1층,02-998-1051
카페일분 미아점,5.0,서울 강북구 솔샘로 167 벽산라이브파크 상가동 1층,010-8858-0629
산수유,0.0,서울 강북구 노해로 49 지하,
쉘위커피,4.9,서울 강북구 노해로 90,
연꽃다방,0.0,서울 강북구 도봉로81길 22 지하,
까까당,5.0,서울 강북구 도봉로76길 34 1층,
양승진커피,3.9,서울 강북구 한천로129길 18 1층,
이디야커피 한신대점,0.0,서울 강북구 덕릉로 31 1층,02-993-7193
디어더글러스,5.0,서울 강북구 삼양로79길 35-37 1층,010-5184-8407
마을찻집고운울림,5.0,서울 강북구 인수봉로 159 한신대학교 신학대학원 장공기념관 지하1층,070-4119-4116
카우비,5.0,서울 강북구 삼양로77길 28-4 1층,
북한산,0.0,서울 강북구 4.19로 37,02-991-0626
카베,4.0,서울 강북구 솔매로44길 5,02-988-2779
커피소리,4.8,서울 강북구 솔매로50길 68 1층,02-987-0050
커피베이 수유역점,5.0,서울 강북구 노해로 34 1층 102호,02-900-9070
수유리아커피,5.0,서울 강북구 노해로 95-1 1층,02-990-8944
카페미르,3.3,서울 강북구 한천로 988,
쥬씨 삼양점,2.9,서울 강북구 솔샘로 232 1층,
요거프레소 번동점,4.0,서울 강북구 오현로32길 4-3 1층,
펠어커피초코 수유점,4.3,서울 강북구 노해로 37 1층,02-6339-3848
요거프레소 광산사거리점,4.0,서울 강북구 삼각산로 164 102호,
비원하프,0.0,서울 강북구 오현로4길 12 상가 104호,
코오피앤미,4.5,서울 강북구 솔샘로 300 1층,010-5932-4402
카페로담,4.8,서울 강북구 도봉로89길 9 1층,02-999-1530
쉬즈베이글 덕대점,3.0,서울 강북구 삼양로 526 1층,070-4833-5827
타임투휠,5.0,서울 강북구 솔샘로67길 20 1층,
한샘다방,0.0,서울 강북구 월계로 41,02-988-7227
카페보니또 서울번동점,3.8,서울 강북구 오현로 195,02-984-1008
컴포즈커피 삼양솔매점,0.0,"서울 강북구 솔매로28길 1 1층 171, 172호",
카페원,5.0,서울 강북구 한천로170길 7 1층,010-3700-1671
휘드카페 수유점,0.0,서울 강북구 한천로 1046-1 1층,
에이티커피랩,5.0,서울 강북구 덕릉로 202,010-7746-4810
크림앤버터,5.0,서울 강북구 인수봉로 316 지하1층 1호,02-990-0411
커피바실리아,3.6,서울 강북구 삼양로 541,
내맘대로꾸미는슬라임,4.5,서울 강북구 삼양로 421 3층,02-900-5178
커피마마 하늘비전점,5.0,서울 강북구 인수봉로77길 20,02-994-7954
카페마타리,3.0,서울 강북구 오패산로 405-1 1층,
더벤티 미아롯데점,3.5,서울 강북구 도봉로10길 28,070-4647-3544
아마스빈 미아사거리역점,5.0,서울 강북구 도봉로8길 11,02-988-0712
