name,degree,address,tel
봉이밥,4.3,"서울 강서구 마곡중앙로 171 마곡나루역프라이빗타워2 1층 103,104호",02-6954-0288
조연탄,4.0,서울 강서구 곰달래로60길 29,070-7641-2008
금고깃집 마곡본점,3.5,"서울 강서구 마곡동로 61 에이스프라자 1,2층 109, 203~205호",0507-1386-8295
키누카누 발산점,3.6,"서울 강서구 공항대로 247 퀸즈파크나인 지하1층 103,104호",02-6421-9876
샤브20 발산역점,4.2,서울 강서구 공항대로 261 2층,02-2658-2005
공항칼국수,2.5,서울 강서구 공항대로 18-1,02-2664-9748
마부자생삼겹살김치찌개,2.9,서울 강서구 마곡중앙5로 6 마곡나루역보타닉푸르지오시티 1층 119~124호,02-3665-0788
옥소반 마곡본점,,"서울 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 123,124호",02-2668-8080
청산별곡 발산점,2.7,서울 강서구 공항대로 290 순봉빌딩 2층 207호,02-3664-9599
카페우드진,4.0,서울 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 113호,02-6052-0116
고성막국수,3.5,서울 강서구 방화대로49길 6-7,02-2665-1205
사모님짬뽕,3.2,서울 강서구 금낭화로18길 10 1층,0507-1438-3422
광주똑순이아구찜,3.9,서울 강서구 강서로 375-8 정호빌딩 1층,02-2668-3030
고양이정원,2.7,서울 강서구 개화동로19길 18 1층,02-2665-4507
상생삼겹살,4.5,"서울 강서구 마곡중앙로 161-8 두산더랜드파크 B동 1층 113,114호",02-6989-9191
충북식당,3.2,서울 강서구 강서로45가길 9,02-2697-1475
오복순대국 등촌직영점,4.0,서울 강서구 공항대로45길 5,02-3661-6611
백제원 등촌점,3.5,서울 강서구 공항대로 367 3층 301호,02-2668-4114
갈비생각 발산점,3.5,서울 강서구 강서로54길 42 1층,02-2063-1113
예향정 마곡점,4.3,"서울 강서구 마곡중앙로 161-11 힐스테이트에코 2층 A-202, 203호",02-3665-1973
꾸이꾸이돼지촌쭈꾸미 본점,3.9,서울 강서구 초원로 77 1층,02-2662-3450
원조수구레,3.5,서울 강서구 공항대로 103 마곡엠밸리9단지 판매시설2동 1층 111호,02-2665-4596
발산삼계탕,3.7,서울 강서구 강서로 344,02-3662-3930
발산한우진곱창,4.1,서울 강서구 강서로 395 플레이스에이치,02-2668-7776
방화동교동짬뽕,4.4,서울 강서구 금낭화로24나길 21,02-2665-5778
원조나주곰탕,4.5,서울 강서구 양천로14길 10 2동 1층,02-2666-8292
도일처,2.7,서울 강서구 개화동로 567 1~2층,02-2662-2322
칼스토랑,4.3,서울 강서구 방화대로6라길 2 1층,02-2666-5142
이조면옥,2.6,서울 강서구 양천로 353,02-3661-3457
훈장골 발산점,3.7,서울 강서구 공항대로36길 9,02-2666-5251
닥터로빈 강서점,4.2,"서울 강서구 공항대로 396 1,2층",02-2065-3111
조선갈비,2.3,서울 강서구 공항대로 341,02-2658-9300
속초그바람에 발산점,4.5,서울 강서구 강서로54길 11 1층,02-3665-6839
다채우렁돌솥쌈밥,3.8,서울 강서구 화곡로20길 12,02-2608-0008
이현우스시,4.5,서울 강서구 강서로33길 26 1층,02-2699-0020
마실 발산점,2.7,서울 강서구 공항대로 290 2층,02-3663-6639
능라도 마곡점,3.3,"서울 강서구 마곡동로 56 건와빌딩 2층 202,203호",02-6958-8939
원조동글갈비,2.4,서울 강서구 화곡로 194-15,
고양이똥 브런치,,서울 강서구 공항대로59가길 13,02-6013-1281
도라무통,3.8,서울 강서구 곰달래로 163 1층,02-2699-9282
화로상회 가양점,4.3,서울 강서구 양천로57길 9-13 가양휴먼빌 1층 102~107호,02-2668-6892
땡순이아구찜 마곡본점,,서울 강서구 마곡중앙로 161-22 2층 201~207호,02-2659-3020
마곡오리,3.4,서울 강서구 양천로30길 11,02-3662-5292
여가반상,3.9,서울 강서구 마곡중앙6로 85 마곡사이언스파크뷰 2층,02-2135-2773
신촌기사식당,3.3,서울 강서구 방화대로 408 세원빌딩 1층,02-3664-4221
송쭈집 마곡나루점,4.4,서울 강서구 마곡서로 158 마곡센트럴타워2차 2층,02-3664-7892
산청숯불가든 마곡,,서울 강서구 마곡중앙8로 85 파인스퀘어 2차 1층,02-2659-8188
도쿄하나 등촌점,3.7,서울 강서구 공항대로 367 2층,02-2668-0880
광어포차 금도수산,3.2,서울 강서구 화곡로63길 129,02-3663-0301
대가원 본점,,서울 강서구 공항대로 209 GMG엘스타 4층 401~405호,02-3662-3902
타르데마베이커리 우장산점,4.5,서울 강서구 강서로46길 9 1층 1호,02-6397-1782
긴꼬리초밥 마곡직영점,3.9,서울 강서구 공항대로 269-15 힐스테이트에코마곡 2층 201호,02-3662-7005
전주뼈해장국감자탕,2.6,서울 강서구 강서로5길 10,02-2602-4189
목동분식,4.1,서울 강서구 강서로45라길 36,02-2662-4180
신고집해물찜 화곡점,3.6,서울 강서구 강서로 188 1층,02-2668-3359
화곡정육식당 2호점,3.8,서울 강서구 화곡로 132 2층,02-2601-4288
왕세숫대야냉면돈까스,3.9,서울 강서구 공항대로 423 1층,02-2668-3608
굴사냥 화곡본동점,3.9,서울 강서구 화곡로 194-52,02-2697-9433
베이징 화곡본점,3.6,서울 강서구 화곡로 118 2층,02-2699-7275
소담촌 마곡점,3.4,서울 강서구 마곡중앙6로 93 열린프라자 4층 403호,02-3661-5566
홍린,3.1,서울 강서구 우장산로15길 25,02-2608-6556
어나더사이드,3.3,서울 강서구 강서로 318 1층,02-3665-9877
코끼리만두,2.0,서울 강서구 공항대로51길 27,02-3662-1215
메이필드호텔 봉래헌,3.7,서울 강서구 방화대로 94 별관 1층,02-2660-9020
브루클린커피,4.0,서울 강서구 강서로52길 16 1층,02-3664-5595
개화산장,4.3,서울 강서구 개화동로19길 6-53,02-2665-5293
우리도한번잘구워보세 공항동점,4.7,서울 강서구 송정로 52 1층,02-2666-9010
김희라 한국식왕돈까스,3.9,서울 강서구 강서로 201,02-2601-0636
사또주먹고기 화곡점,4.7,서울 강서구 가로공원로76길 10 사또주먹고기,02-2696-0701
인기명 마곡점,3.1,서울 강서구 마곡동 784-11 오드카운티1차오피스텔 1층 114호,02-6403-0125
아웃백스테이크하우스 공항점,3.6,서울 강서구 마곡중앙6로 16 마곡지엠지타워 3층,02-3661-1101
이춘복참치 발산역점,,서울 강서구 공항대로 287 화인빌딩 1층,02-3662-4558
광화문살롱,3.2,"서울 강서구 공항대로45길 63 1층 105,106호",02-2668-3966
평양냉면대동관 강서점,3.4,"서울 강서구 우장산로 120 1,2층",02-2690-7288
방화동쭈꾸미마을 1997,3.9,서울 강서구 금낭화로15길 12,02-2661-9575
삼정집,4.2,서울 강서구 강서로56길 92 1층,02-3662-8040
신경섭의인생참치,4.6,서울 강서구 마곡동로4길 23 2층,02-6953-7337
가막골흑염소,3.6,서울 강서구 화곡로56길 37-11,02-2608-5255
쭈퐁,3.7,서울 강서구 공항대로45길 44 1층,02-3662-2030
띠아낭,4.3,서울 강서구 화곡로64길 72,070-4300-0707
빕스 프리미어 등촌점,2.9,"서울 강서구 공항대로 311 2,3층",02-3661-1997
차돌집,3.7,서울 강서구 방화대로21길 85,02-664-5534
거궁 마곡점,2.5,서울 강서구 공항대로 236 쿠쿠빌딩 3층,02-2666-4007
다원레스토랑,3.5,서울 강서구 공항대로65길 1-5,02-3665-3600
마초갈비 마곡점,3.5,서울 강서구 마곡동로 62,02-3663-0904
명품양꼬치,4.7,서울 강서구 화곡로 119 2층 202호,02-2699-0777
케렌시아,4.0,"서울 강서구 마곡서로 152 두산더랜드타워 B동 2층 219,220호",02-6989-9336
이가바지락손칼국수,2.4,서울 강서구 양천로 460 송원빌딩 1층,02-3661-2077
더메이드뷔페,3.1,서울 강서구 마곡중앙6로 21 이너매스마곡 4층 404~424호,02-3663-7090
꽃향기 화곡역점,2.5,서울 강서구 화곡로 142 KS프리미어 3층,02-3144-0501
첫번째순대국집,3.7,서울 강서구 방화동로 23,02-2662-5861
황금오리농장,3.1,서울 강서구 까치산로 136 1층,02-2606-9903
푸른농장해바라기 화곡점,3.9,서울 강서구 곰달래로 141,02-2691-2223
홍성원,4.3,서울 강서구 공항대로 206 2층,02-2662-8870
화로구이,2.3,서울 강서구 강서로 374,02-3663-3292
달인대보손칼국수,4.0,서울 강서구 마곡중앙5로 6 마곡나루역보타닉푸르지오시티 2층 211호,02-3663-9571
베이글리스트,3.8,서울 강서구 마곡동로 55 마커스빌딩 102동 1층,0507-1421-3038
맥도날드 등촌DT점,3.6,서울 강서구 양천로 546,02-6091-6800
꼼떼 마곡점,,서울 강서구 마곡중앙로 161-11 라마다앙코르호텔 지하 1층,02-6929-3990
백두한우곱창전문,3.7,서울 강서구 공항대로 291 등촌동성원상떼뷰오피스텔 1층,02-3662-3015
냐항바바바,,서울 강서구 화곡로64길 16,02-6013-0555
김가네설렁탕,2.7,서울 강서구 방화동로 52,02-2666-0666
만배아리랑,3.6,"서울 강서구 화곡로18길 24 강서뉴타워 1층 111,113호",02-2607-3126
또순이네 마곡점,4.0,서울 강서구 마곡중앙로 59-21 에이스타워2차 1층 109호,02-2665-2770
장어촌민물장어,4.3,서울 강서구 강서로52길 34,02-3663-9293
맹순이꽃게아구전문점,3.4,서울 강서구 공항대로 272 하바나빌딩 2층,02-3661-6570
등촌 최월선칼국수,3.8,서울 강서구 화곡로64길 68 1층,02-3661-2744
원조소금구이,4.5,서울 강서구 곰달래로60길 5 1층,02-2643-8139
도쿄화로 본점,4.5,서울 강서구 까치산로 180,02-6448-0624
후라토식당 발산역점,4.0,서울 강서구 공항대로 269-15 211호,02-6012-8154
샹리,3.6,서울 강서구 공항대로 164 류마타워 지하1층 105호,02-2664-3700
스타벅스 마곡나루역점,4.0,서울 강서구 마곡중앙로 161-17,1522-3232
헤리스헤이스,,서울 강서구 마곡동로3길 26 1층 103호,010-8962-9532
대동집 마곡나루역점,4.3,서울 강서구 마곡중앙로 171 1층,02-3664-4574
코지로,3.6,서울 강서구 마곡서로 152 두산더랜드타워 B동 2층 208~210호,02-6989-9833
홍춘천치즈닭갈비 마곡지구점,3.8,서울 강서구 마곡중앙6로 42 사이언스타 2층 203호,02-6012-6112
구구향훠궈 마곡나루역점,4.9,서울 강서구 마곡중앙로 171 마곡나루역프라이빗타워2 1층,02-3661-9986
선식당,3.5,서울 강서구 방화대로34길 96 낙원빌딩 1층,02-2666-2669
나라구한닭정통닭갈비,4.3,서울 강서구 강서로 378 1층 105호,02-6401-2223
도쿄파스타,3.6,서울 강서구 강서로 385 우성에스비타워 2층 203호,02-3663-6787
등촌샤브칼국수 등촌점,4.4,서울 강서구 강서로56가길 65,02-2659-9318
마곡삼계탕,4.2,서울 강서구 공항대로 247 퀸즈파크나인 2층 234~238호,02-6421-9889
스타벅스 화곡DT점,3.8,서울 강서구 등촌로 57,1522-3232
봄담아,,서울 강서구 마곡중앙로 59-17 류마타워2 1층 118~122호,02-2662-2771
스타벅스 방화DT,3.8,서울 강서구 방화대로 375,1522-3232
구도커피,4.6,"서울 강서구 등촌로35길 121 1,2층",02-6348-2460
마곡회포차 싱싱수산 마곡본점,2.7,서울 강서구 마곡서로 168 마곡럭스나인 오피스텔 1층 102호,02-2659-5858
해성식당,3.9,서울 강서구 까치산로 193-13 1층,0507-1428-3393
촌장골 방화점,3.0,서울 강서구 양천로 59,02-2661-8592
쓰부 화곡본점,4.2,서울 강서구 까치산로 75 1층,02-2690-1110
늘상식당 강서구청점,4.8,서울 강서구 화곡로58길 22-14 여름빌딩 1층,02-6368-3164
전설의스테이크갈비,4.5,서울 강서구 마곡동 772-5 리더스퀘어마곡 1층 130~132호,02-3661-2009
강릉엄지네꼬막집 발산점,3.7,"서울 강서구 공항대로 291 성원오피스텔 210,211호",02-3663-6053
굴천지&초계국수 화곡직영점,4.5,서울 강서구 강서로33길 24 해피빌딩 1층,02-2603-9916
스타벅스 마곡사이언스타워R,3.7,서울 강서구 마곡동로 62,1522-3232
이치방라멘,4.4,서울 강서구 강서로 271 1층,070-4069-6145
대문안감자탕&설렁탕 발산직영점,4.1,서울 강서구 강서로 303,02-2664-7755
헬로비에트,4.4,서울 강서구 화곡로25길 25 1층,070-4175-0121
약속의땅 생고기전문점,4.3,서울 강서구 강서로5나길 11,02-2601-0462
맛거리,4.0,서울 강서구 화곡로25길 8,02-2602-9997
고양이똥 3호점,3.8,서울 강서구 공항대로45길 30 1층,02-2694-0285
징기스 서울강서구청점,,서울 강서구 화곡로58길 22-14 1층,02-6408-5888
신촌감자탕해물뼈찜,3.6,서울 강서구 강서로 375,02-3663-2080
대왕곱창구이,3.1,서울 강서구 강서로 22,02-2695-5003
김종용누룽지통닭 화곡본점,3.4,서울 강서구 화곡로 113 1층,02-6405-9292
장성양갈비 송정점,4.5,서울 강서구 공항대로 46,02-6409-3456
명가원설농탕 화곡점,,서울 강서구 강서로 195,02-2693-0055
안주공방,4.4,서울 강서구 국회대로 85-41 1층,02-2602-0947
김순옥들내음 본점,3.3,서울 강서구 금낭화로24길 29-13 3동 1층,02-2064-0093
명륜진사갈비 서울발산역점,,서울 강서구 강서로56길 16 연준빌딩 2층,02-3662-8269
원마산아구찜,4.8,서울 강서구 마곡서1로 115-1 마곡헤리움1차 2층 211호,02-2661-1929
동래순훠궈,3.7,서울 강서구 마곡중앙6로 93 열린프라자 3층 307호,02-3661-5868
예진닭한마리산낙지 서울본점,3.7,서울 강서구 화곡로58길 33 1층,02-2695-0824(팩스)
그랑한우 마곡점,,서울 강서구 마곡중앙6로 66 퀸즈파크텐 2층 220호,010-7171-9579
본순대국,4.0,서울 강서구 강서로18길 20,02-2606-0222
스타벅스 김포공항DT점,4.3,서울 강서구 개화동로 517,1522-3232
고향옥얼큰순대국,3.8,서울 강서구 양천로 401 강서한강자이타워 1층 A114호,02-2135-1230
본가백구오리불고기,4.1,서울 강서구 강서로17길 40,02-2692-3433
돈돼랑,3.9,서울 강서구 화곡로 128,02-2607-9399
명량간장게장,3.6,서울 강서구 공항대로 261 발산파크프라자 2층 208호,02-3665-8887
가마메시야울림,3.3,서울 강서구 마곡중앙로 76 힐스테이트에코 마곡역 1층 4번게이트 126호,010-6293-3376
해촌칼국수 발산본점,4.4,서울 강서구 강서로 349,02-3664-1114
김용기과자점,4.5,서울 강서구 송정로 65,02-2663-5558
참숯서서갈비 까치산역점,2.3,서울 강서구 강서로5나길 24,02-2699-6092
메이필드호텔 낙원,3.5,서울 강서구 방화대로 94 별관 한옥 1층,02-2660-9010
참치왕양승호,3.7,"서울 강서구 마곡동로4길 15 엠팰리체 1동 2층 202,203호",02-3662-9779
짝귀,3.4,서울 강서구 마곡중앙8로5길 11 마곡파인스퀘어3 1층 119~121호,02-6951-0022
미가 버섯매운탕샤브샤브칼국수,,서울 강서구 강서로5나길 57,02-2601-2893
타이투고 마곡점,4.3,서울 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 115호,070-4147-9914
토속촌생면칼국수 본점,4.0,서울 강서구 강서로16길 13 1층,02-2602-6011
서울미트볼 가양점,3.7,서울 강서구 화곡로68길 15 아벨테크노 1층,02-3456-2655
옛날한우곱창전문 본점,3.1,서울 강서구 공항대로59길 32,02-2654-8026
은수네초밥,4.6,서울 강서구 등촌로 225-1 1층,02-6053-4242
투썸플레이스 강서구청점,4.5,"서울 강서구 화곡로 347 그랜드아이파크 1,2층 115,116, 209,210호",02-2699-3948
맥도날드 송정역점,2.2,서울 강서구 공항대로 21 1~3층,02-6391-8700
어다리횟집 발산점,3.7,서울 강서구 강서로54길 14,02-3664-0015
동양식당 마곡점,3.8,서울 강서구 마곡중앙5로1길 20 2층,02-2093-6633
맥도날드 우장산DT점,2.2,서울 강서구 강서로 216,070-7209-0542
경복궁삼계탕 마곡점,4.9,서울 강서구 공항대로 212,02-6373-4400
어부의딸 본점,4.3,서울 강서구 공항대로46길 97 1층,02-2608-2357
서울 오마카세 우미마토,4.4,서울 강서구 공항대로 219 센테니아 1층 114호,070-7543-5832
여자만,3.3,서울 강서구 가로공원로 199-1 2-3층,02-2699-9292
의성식당,3.5,서울 강서구 공항대로59가길 25-6,02-3663-1909
수한무닭칼국수,4.8,서울 강서구 화곡로21길 21 1층,02-2605-1613
비행기탄꼬꼬 누룽지통닭 송정본점,4.2,서울 강서구 공항대로 14-1 1층,02-2662-9595
설화랑 발산역점,3.6,서울 강서구 강서로 381-7 예원빌딩 2층,02-2658-9282
망향비빔국수 강서점,4.1,서울 강서구 양천로 720 유동빌딩 1층,02-2659-6599
맛찬들왕소금구이 발산점,3.7,서울 강서구 강서로 375-7,02-3661-5026
명가냉면,3.3,서울 강서구 화곡로 277 경일빌딩 1층,02-2691-2230
애슐리퀸즈 롯데백화점김포공항점,,서울 강서구 하늘길 38 스카이시티 5층,0507-1451-3555
금고깃집 하늘직영점,4.2,"서울 강서구 마곡중앙4로 10 그랑트윈타워 A동 107, 108, 111, 114호",02-2665-9582
코끼리한상 강서직영점,3.8,서울 강서구 화곡로64길 50 1층,02-3661-2014
웜테이블,3.8,서울 강서구 공항대로49길 5-17,010-8200-1872
금고깃집 발산직영점,4.1,"서울 강서구 마곡중앙8로 90 마곡아이파크 105~107, 202~204,222호",02-3665-8292
김종용누룽지통닭 등촌점,4.2,서울 강서구 공항대로61길 21,02-3664-2292
햇빛촌,3.7,서울 강서구 강서로54길 102,02-3661-5921
카페움플레이트,4.3,서울 강서구 마곡중앙1로 72 마곡엠밸리10단지 1014동 상가1층 101호,02-2662-5881
버거킹 마곡점,2.9,서울 강서구 마곡동로 56 1층,070-7462-6739
진부령황태촌 화곡점,3.6,서울 강서구 강서로 148 1층,02-2603-8892
쭉심 목동사거리점,3.4,서울 강서구 등촌로3길 14,02-2644-4788
오복순대국 마곡본점,3.2,서울 강서구 강서로47길 158,02-2667-7281
임진강 민물장어,3.6,서울 강서구 양천로 723,02-3663-7900
청북경오리,2.6,서울 강서구 마곡동로4길 15 엠팰리체 3층 302~304호,02-3661-5892
금보 누룽지삼계탕누룽지백숙,4.4,서울 강서구 곰달래로 150 1층 101호,02-2695-0505
이름없는달밤,4.1,"서울 강서구 마곡서로 157 스프링파크타워 1층 105,106호",02-6081-1083
황소야 마곡나루점,3.8,서울 강서구 마곡중앙로 161-11 힐스테이트에코 2층 A동 218호,02-2658-8242
연탄불생고기,4.7,서울 강서구 송정로6길 6 1층,
다케,4.0,서울 강서구 초록마을로2길 50 1층 101호,
스타벅스 발산역점,3.8,서울 강서구 강서로 388 그랜드백화점 3동 1층,1522-3232
이삭토스트 화곡역점,4.1,서울 강서구 화곡로 154,02-2608-2224
루트205,4.8,"서울 강서구 남부순환로 205 1,2층",
비엔나커피하우스 마곡나루역점,3.2,서울 강서구 마곡중앙5로1길 20 219호,02-2093-6575
탐라팩토리,4.7,"서울 강서구 마곡중앙6로 21 마곡 이너매스1층 104, 131호",010-2334-7175
더블랙 본점,4.6,서울 강서구 공항대로 269-15 2층 214호,02-2668-3885
교대이층집 발산점,,서울 강서구 강서로 381 수창빌딩 2층,02-2668-3779
선주가 본점,4.8,서울 강서구 마곡중앙로 161-1 1층 111호,02-3664-1578
남춘네숯불닭갈비 본점,4.8,서울 강서구 등촌로 47-1 1층,02-2646-2668
스타벅스 가양역점,3.7,서울 강서구 양천로 476,1522-3232
청천올갱이해장국,3.1,서울 강서구 강서로5길 24,02-2608-8951
고기굼터,2.9,서울 강서구 강서로 26 1층,02-2697-8592
JK블라썸호텔 염창8경,3.6,서울 강서구 양천로65길 41-22 15층,02-2138-0051
태문네,2.9,서울 강서구 양천로28길 40,
타르데마베이커리 방화본점,4.4,서울 강서구 양천로26길 65 1층,02-2661-1782
차영자천년묵은지닭볶음탕 본점,3.6,서울 강서구 화곡로21길 17 1층,02-2697-7217
경아식당 본점,2.9,서울 강서구 마곡중앙6로 85 마곡사이언스파크뷰 1층 103호,02-3662-7040
80년전통원조순대국,3.8,서울 강서구 방화대로6가길 34,02-2665-0843
등초마라탕 마곡발산점,4.1,서울 강서구 공항대로 237 1층,070-8866-7289
곱창시대,4.4,서울 강서구 마곡동로4길 15 엠팰리체 1층 108호,02-3661-0035
청기와타운 발산마곡점,3.9,서울 강서구 공항대로 291 성원상떼뷰오피스텔 2층 201~204호,02-3661-2797
다래정연탄불생고기,3.5,서울 강서구 강서로74길 17,02-2658-7713
해누리,4.4,서울 강서구 공항대로59가길 17 1층,02-6014-7892
초원양꼬치,4.7,서울 강서구 화곡로58길 22-18,02-2692-2234
연화산,3.2,서울 강서구 마곡중앙5로 87 2층 205호,02-2661-5882
명륜진사갈비 서울방화점,3.4,서울 강서구 초원로 35 유성빌딩 1층,02-2662-9291
스타벅스 화곡동점,3.3,서울 강서구 화곡로 142,1522-3232
오백년장어 등촌점,3.6,서울 강서구 공항대로 367 4층 401호,02-2668-8778
시골한우시골돼지 서울본점,4.8,서울 강서구 가로공원로 181,02-2694-9492
미채원양갈비양꼬치,4.1,서울 강서구 화곡로58길 36 1층,02-2601-8866
장성양갈비양꼬치 마곡점,3.2,서울 강서구 마곡중앙6로 70 매그넘797 2층 205호,02-6949-5877
춘천집닭갈비막국수 방화점,4.5,서울 강서구 양천로 34 양서빌딩 1층,02-2663-6620
방화동족발,3.9,서울 강서구 금낭화로15길 16 새로나음 1층 102호,02-2661-9464
똑순이막국수,2.6,서울 강서구 강서로47길 19,02-2064-2626
마포 성산동소문난껍데기집,3.7,서울 강서구 우장산로 9,
파파이스 화곡역점,3.8,서울 강서구 화곡로 152 CUBE152 1층,070-7038-3503
대게나라 발산점,2.6,서울 강서구 공항대로 290 순봉빌딩 1층 101호,02-3662-0655
순흥골 등촌직영점,3.2,서울 강서구 양천로 608,02-3663-3779
돼지래스토랑 셋째,3.3,서울 강서구 마곡서로 152 두산더랜드타워 B동 3층 301~303호,02-6989-9669
개성손만두,4.3,서울 강서구 강서로47길 113 성호빌딩 2층 201호,02-2666-5255
더퍼스트클래스파티 강서NH서울타워점,5.0,서울 강서구 양천로 570 20층,02-2013-5670
해물과차돌박이,3.2,"서울 강서구 마곡중앙8로 90 마곡아이파크 1층 121,122호",02-3665-6345
소앤돼지,4.4,서울 강서구 마곡중앙5로 6 보타닉 프루지오 지하1층 126호,02-6956-0135
가랑삼계탕 마곡점,4.1,"서울 강서구 마곡동로 62 마곡사이언스타워 3층 301,302호",02-3665-8660
용대리황태세상,3.3,서울 강서구 양천로49길 20 닛시빌딩 B동 1층,02-3661-0113
카페비플랫,3.9,서울 강서구 곰달래로 88 우리빌딩 1층 101호,070-4253-1583
메이탄 강서점,3.4,서울 강서구 강서로 242 강서힐스테이트상가 215호,02-2699-8686
RD42,4.0,서울 강서구 마곡중앙6로 42 사이언스타 3층 303호,02-6081-5444
스타벅스 까치산역점,3.1,서울 강서구 강서로13길 3,1522-3232
초원양꼬치,3.4,서울 강서구 까치산로 12,02-2692-0885
모담다이닝 LG아트센터 서울점,2.8,서울 강서구 마곡중앙로 136 3층 2호,070-4647-1075
구락,,서울 강서구 마곡중앙6로 45 리더스퀘어마곡 2층 213호,02-3664-9995
속초명가 본점,3.5,서울 강서구 강서로56길 90,02-2668-8889
투썸플레이스 마곡점,4.4,"서울 강서구 마곡중앙6로 40 장흥빌딩 1, 2층",02-3662-5800
가온한식뷔페,4.0,서울 강서구 화곡로61길 123 1층 105호,02-2615-1009
바스버거 마곡점,3.5,서울 강서구 마곡동로 62 마곡사이언스타워 1층,02-3661-9777
자연과함께한칼국수,4.0,서울 강서구 강서로34길 18 1층,02-2692-7862
속초붉은대게,4.3,서울 강서구 화곡로60길 22,02-2699-3592
오복집 강서점,3.5,서울 강서구 공항대로45길 24 1층,02-2658-0033
춘천무쇠닭갈비 까치산역점,3.2,서울 강서구 곰달래로 147-1 1층,02-2608-6575
카페비쥬,4.4,서울 강서구 강서로47다길 17 1층,
미스터힐링 마곡발산역점,5.0,서울 강서구 마곡중앙6로 93 열린프라자 4층,02-2668-2888
이모네아구찜동태탕,5.0,서울 강서구 곰달래로26길 14,02-2606-8959
할매칼국수,4.2,서울 강서구 월정로 108 해창위너스빌 1층,02-2602-7106
로마옥 마곡,3.9,서울 강서구 마곡중앙로 136 3층,02-6953-2396
아그라 김포점,3.0,서울 강서구 하늘길 38 롯데몰 김포공항점 MF층,0507-1404-5794
모던꿀꿀,5.0,서울 강서구 등촌로3길 17 1층,02-2654-9293
긴자스시,3.4,서울 강서구 화곡로 142 1층 115호,02-2695-7778
스타벅스 마곡역,4.3,서울 강서구 공항대로 168 101~105호,1522-3232
무지개양꼬치훠궈,4.7,서울 강서구 송정로 61 2층,02-6414-8826
한상에소두마리 화곡본점,2.6,서울 강서구 월정로 106,02-2607-0092
잔잔하게,4.6,서울 강서구 마곡서로 158 마곡센트럴타워2 3층 301호,070-8888-7789
라오제카스테라 방화점,4.5,서울 강서구 금낭화로 60-1 수진타워 103동 101호,02-2666-9092
강서복집,3.8,"서울 강서구 공항대로59길 8 1,2층",02-3661-6672
스타벅스 양천향교역,3.9,서울 강서구 강서로 463,1522-3232
고기원칙 강서구청점,3.0,서울 강서구 까치산로27길 23 1층,02-2619-9292
제이미피자,4.1,서울 강서구 화곡로 198 2층,02-2606-4886
초애삼계탕 마곡점,4.6,서울 강서구 공항대로 205 SH빌딩 3층,02-3663-7767
상무초밥 등촌점,2.5,서울 강서구 공항대로 525,02-3663-3660
고기싸롱 화곡역점,4.3,서울 강서구 화곡로 117-1 1층,02-2699-5551
코끼리탭룸,4.5,서울 강서구 공항대로 195 힐스테이트에코동익 101동 1층 130호,070-8866-4326
골목집,3.8,서울 강서구 공항대로 643 1층,02-2659-2959
구주 마곡점,4.2,서울 강서구 마곡중앙로 55 퀸즈파크13 1층 115~117호,
브런치빈 마곡점,,서울 강서구 공항대로 261 발산파크프라자 206호,02-2135-4363
장터참숯무한리필 본사직영점,3.6,서울 강서구 강서로54길 27 1층,02-3664-6166
투썸플레이스 마곡나루역점,3.4,서울 강서구 마곡중앙5로 6 1층,02-2658-2377
깅꼬서울,3.1,"서울 강서구 개화10길 40 1,2층",070-7705-8800
홍차이 발산본점,3.6,서울 강서구 마곡중앙8로 90 마곡아이파크 2층,02-3665-9898
삼순이게장,3.8,서울 강서구 방화동로 56,02-2663-5292
미도인 마곡,4.2,"서울 강서구 마곡동로3길 6 NY타워 110, 111호",02-3665-1995
열린지혜의맛,3.4,서울 강서구 곰달래로 164 1층,02-2699-0586
나오키,,서울 강서구 마곡중앙6로 45 리더스퀘어마곡 A동 3층 302호,010-6387-9321
폴바셋 강서마곡DT점,4.4,"서울 강서구 양천로 300 1,2층",02-3663-0860
만배아리랑 등촌점,4.5,서울 강서구 등촌로51길 17,02-2644-2535
소심당,4.8,서울 강서구 화곡로23길 32 1층 102호,02-2607-1454
한우정숯불구이,,서울 강서구 공항대로 195 현대힐스테이트에코동익 201~203호,02-3664-8689
틸란,4.4,서울 강서구 강서로31길 7,02-2691-2690
베이커리룬,4.4,서울 강서구 공항대로 261 1층,02-2659-4645
원조복순이민속촌,4.7,서울 강서구 송정로 54,02-2666-0287
와카츠,3.8,서울 강서구 강서로17길 16 1층,02-6397-8355
마노사포레 마곡나루점,3.9,서울 강서구 마곡중앙로 161-8 A동 1층 107호,070-7746-8002
돈구멍 마곡본점,4.2,서울 강서구 마곡동로 62 마곡사이언스타워 2층 스타벅스 옆,0507-1403-0960
김돈이 공항점,,서울 강서구 공항대로3길 25 정우빌딩 1층 101호,02-2661-8292
랑월,4.2,서울 강서구 마곡중앙6로 66 퀸즈파크텐 2층 206호,02-6411-9323
푸주도가니,3.2,서울 강서구 까치산로 183 1층,02-2606-3677
스타벅스 등촌,3.3,서울 강서구 공항대로 329 1층,1522-3232
양푼이동태탕,5.0,"서울 강서구 화곡로 292 1층 103,105호",02-2602-3455
감사한양 마곡점,4.4,서울 강서구 마곡동로4길 23 2층,02-3662-9294
